#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       748   -2.9006977798e+00    8.5868595041e+00   -5.9103529768e+00    3.0096551969e+00    1.0904930983e+00   -7.0008460750e+00    1.2359000000e+04    1.1675995325e-01    9.9342785360e-01
       749   -2.9337840375e+00    8.7597240714e+00   -6.2182027889e+00    3.2844187514e+00    9.8301923182e-01   -7.2012220207e+00    1.1996000000e+04    1.0398938956e-01    9.9257084194e-01
       750   -2.8780680799e+00    8.4309419046e+00   -6.2355504160e+00    3.3574823362e+00    1.0879542407e+00   -7.3235046568e+00    1.1891000000e+04    1.0175992656e-01    9.9434359230e-01
       751   -2.8659733851e+00    8.3589613489e+00   -6.6007178110e+00    3.7347444259e+00    1.0861750828e+00   -7.6868928938e+00    1.1768000000e+04    1.0199805306e-01    9.9251171411e-01
       752   -2.8950881962e+00    8.5240152109e+00   -6.1079228032e+00    3.2128346070e+00    1.0522213929e+00   -7.1601441961e+00    1.1997000000e+04    1.0566713706e-01    9.9495565306e-01
       753   -2.8667879984e+00    8.3682959489e+00   -6.4217193699e+00    3.5549313714e+00    1.1217582837e+00   -7.5434776536e+00    1.1740000000e+04    1.0158295156e-01    9.9306863411e-01
       754   -2.9064345911e+00    8.5901449029e+00   -5.9574864742e+00    3.0510518831e+00    1.0450654041e+00   -7.0025518784e+00    1.2045000000e+04    1.1043376206e-01    9.9349438655e-01
       755   -2.9054248915e+00    8.5985133367e+00   -5.8545926472e+00    2.9491677557e+00    1.0576139483e+00   -6.9122065955e+00    1.2169000000e+04    1.0832510238e-01    9.9447219918e-01
       756   -2.9582283909e+00    8.8948845301e+00   -6.0687444276e+00    3.1105160367e+00    9.5778830050e-01   -7.0265327281e+00    1.1846000000e+04    1.1019616400e-01    9.9377302909e-01
       757   -2.8563064300e+00    8.3154980595e+00   -6.1807577068e+00    3.3244512768e+00    1.1264799179e+00   -7.3072376247e+00    1.1888000000e+04    1.0857257056e-01    9.9369476068e-01
       758   -2.8843499739e+00    8.4644107825e+00   -6.1215999132e+00    3.2372499393e+00    1.0745620547e+00   -7.1961619679e+00    1.1833000000e+04    1.1148503263e-01    9.9402944077e-01
       759   -2.8997532828e+00    8.5226631748e+00   -5.8199074985e+00    2.9201542156e+00    1.0532537199e+00   -6.8731612184e+00    1.1968000000e+04    1.0627401188e-01    9.9341520366e-01
       760   -2.9224271449e+00    8.6771566153e+00   -5.8826511229e+00    2.9602239780e+00    1.0069391906e+00   -6.8895903135e+00    1.1874000000e+04    1.0840827681e-01    9.9452851965e-01
       761   -2.9438125521e+00    8.8019190925e+00   -6.0899566315e+00    3.1461440794e+00    9.7885058086e-01   -7.0688072123e+00    1.2689000000e+04    1.0435124356e-01    9.9338903808e-01
       762   -2.8756817422e+00    8.4191684545e+00   -6.2801194567e+00    3.4044377145e+00    1.0817452807e+00   -7.3618647374e+00    1.2272000000e+04    1.1200434669e-01    9.9264061353e-01
       763   -2.9026473229e+00    8.5849430475e+00   -6.2409853189e+00    3.3383379960e+00    1.0546163895e+00   -7.2956017084e+00    1.2355000000e+04    1.0424572950e-01    9.9411585065e-01
       764   -2.9018596259e+00    8.5978918305e+00   -6.3186841168e+00    3.4168244909e+00    1.0606953319e+00   -7.3793794487e+00    1.2638000000e+04    1.1176658406e-01    9.9367343811e-01
       765   -2.8942092428e+00    8.5395070229e+00   -6.1952526559e+00    3.3010434131e+00    1.0697357895e+00   -7.2649884454e+00    1.1993000000e+04    1.0555379650e-01    9.9382552398e-01
       766   -2.9354098978e+00    8.7572003424e+00   -6.0501286007e+00    3.1147187028e+00    1.0005360888e+00   -7.0506646895e+00    1.1780000000e+04    1.0618123775e-01    9.9340893238e-01
       767   -2.9287789941e+00    8.7283303927e+00   -6.1150905396e+00    3.1863115455e+00    1.0002590419e+00   -7.1153495815e+00    1.2167000000e+04    1.1516712713e-01    9.9339686325e-01
       768   -2.9134396598e+00    8.6396905416e+00   -6.1718548290e+00    3.2584151692e+00    1.0220561399e+00   -7.1939109689e+00    1.1911000000e+04    1.0425525844e-01    9.9262161000e-01
       769   -2.9022283299e+00    8.5784380952e+00   -6.4859658384e+00    3.5837375085e+00    1.0382831292e+00   -7.5242489676e+00    1.1773000000e+04    1.0499340306e-01    9.9242627240e-01
       770   -2.8778768438e+00    8.4398841894e+00   -6.5025228837e+00    3.6246460399e+00    1.0676093238e+00   -7.5701322075e+00    1.2102000000e+04    1.0795597938e-01    9.9238018529e-01
       771   -2.8829573981e+00    8.4645920829e+00   -6.2581987896e+00    3.3752413916e+00    1.0947794110e+00   -7.3529782007e+00    1.1540000000e+04    1.0364513388e-01    9.9268022388e-01
       772   -2.9010534768e+00    8.5441240706e+00   -6.1086418935e+00    3.2075884167e+00    1.0403962369e+00   -7.1490381305e+00    1.1675000000e+04    1.0565127781e-01    9.9303657314e-01
       773   -2.9045118612e+00    8.5794667187e+00   -6.0171688693e+00    3.1126570081e+00    1.0575653161e+00   -7.0747341854e+00    1.1499000000e+04    9.8867835750e-02    9.9409546191e-01
       774   -2.9289149415e+00    8.7254250782e+00   -6.1922906773e+00    3.2633757358e+00    1.0019159270e+00   -7.1942066043e+00    1.1638000000e+04    1.0551616975e-01    9.9480496410e-01
       775   -2.9096008728e+00    8.6128971080e+00   -6.1736393858e+00    3.2640385131e+00    1.0294925042e+00   -7.2031318900e+00    1.2002000000e+04    9.6170558625e-02    9.9342807948e-01
       776   -2.9302698339e+00    8.7245394787e+00   -5.7248779022e+00    2.7946080683e+00    1.0183737448e+00   -6.7432516470e+00    1.1984000000e+04    1.0974474781e-01    9.9523875968e-01
       777   -2.9304042530e+00    8.7345046561e+00   -6.1451374058e+00    3.2147331528e+00    1.0007576420e+00   -7.1458950479e+00    1.1960000000e+04    1.0321333575e-01    9.9403941600e-01
       778   -2.8918726535e+00    8.5118701611e+00   -6.4816447312e+00    3.5897720777e+00    1.0511048553e+00   -7.5327495865e+00    1.2169000000e+04    1.0842178437e-01    9.9382754851e-01
       779   -2.9029451735e+00    8.5763241390e+00   -6.1879361477e+00    3.2849909742e+00    1.0572460988e+00   -7.2451822464e+00    1.1899000000e+04    1.0981174488e-01    9.9381119364e-01
       780   -2.9033451718e+00    8.5826896651e+00   -5.9744628878e+00    3.0711177160e+00    1.0569685399e+00   -7.0314314277e+00    1.1955000000e+04    1.0432882388e-01    9.9342272793e-01
       781   -2.9051953508e+00    8.5941162006e+00   -6.0688278186e+00    3.1636324678e+00    1.0436467589e+00   -7.1124745776e+00    1.1975000000e+04    1.0268345888e-01    9.9341883494e-01
       782   -2.9138112565e+00    8.6528174256e+00   -5.9777494724e+00    3.0639382160e+00    1.0281256653e+00   -7.0058751378e+00    1.1959000000e+04    1.2272990656e-01    9.9446948717e-01
       783   -2.9182949107e+00    8.6736172000e+00   -6.1206715956e+00    3.2023766849e+00    1.0328346346e+00   -7.1535062302e+00    1.2328000000e+04    1.1206255087e-01    9.9365210519e-01
       784   -2.8796548288e+00    8.4591964087e+00   -6.5404745701e+00    3.6608197414e+00    1.0723714469e+00   -7.6128460171e+00    1.1991000000e+04    1.0148792850e-01    9.9324407827e-01
       785   -2.8761354022e+00    8.4178631166e+00   -6.3681033400e+00    3.4919679379e+00    1.1010315826e+00   -7.4691349227e+00    1.1324000000e+04    9.2677385875e-02    9.9291996427e-01
       786   -2.8628637181e+00    8.3334390478e+00   -6.1315456562e+00    3.2686819380e+00    1.1045420837e+00   -7.2360877399e+00    1.1196000000e+04    9.5971735188e-02    9.9389494170e-01
       787   -2.8586540935e+00    8.3173211879e+00   -6.4950533589e+00    3.6363992654e+00    1.0981895511e+00   -7.5932429100e+00    1.0928000000e+04    9.7902648188e-02    9.9251883278e-01
       788   -2.9066590395e+00    8.5739203760e+00   -5.7863428231e+00    2.8796837835e+00    1.0316566145e+00   -6.8179994375e+00    1.1685000000e+04    1.0079413544e-01    9.9475918356e-01
       789   -2.8864579467e+00    8.4862709874e+00   -6.1246808560e+00    3.2382229093e+00    1.0630162233e+00   -7.1876970793e+00    1.2173000000e+04    1.0070828000e-01    9.9432868625e-01
       790   -2.9047340040e+00    8.5876089649e+00   -6.1133838171e+00    3.2086498131e+00    1.0227100481e+00   -7.1360938653e+00    1.2288000000e+04    1.0530943913e-01    9.9385870307e-01
       791   -2.8891556806e+00    8.4881993440e+00   -6.0482506846e+00    3.1590950040e+00    1.0643121305e+00   -7.1125628151e+00    1.1840000000e+04    1.0405743200e-01    9.9462070176e-01
       792   -2.9169051611e+00    8.6502697930e+00   -5.9665462501e+00    3.0496410890e+00    1.0255227348e+00   -6.9920689849e+00    1.2102000000e+04    1.0295421150e-01    9.9454899114e-01
       793   -2.9340149049e+00    8.7573151668e+00   -6.0239673161e+00    3.0899524112e+00    1.0145517178e+00   -7.0385190339e+00    1.2247000000e+04    1.0113765831e-01    9.9357811201e-01
       794   -2.9133125840e+00    8.6519877585e+00   -6.2367543366e+00    3.3234417526e+00    1.0259715856e+00   -7.2627259223e+00    1.2334000000e+04    1.0526306350e-01    9.9454931722e-01
       795   -2.8847710118e+00    8.4672242514e+00   -6.3813717596e+00    3.4966007477e+00    1.0711782062e+00   -7.4525499658e+00    1.2041000000e+04    1.0268963031e-01    9.9284174792e-01
       796   -2.8911027471e+00    8.5111957549e+00   -6.1079117733e+00    3.2168090262e+00    1.0595176114e+00   -7.1674293847e+00    1.1860000000e+04    1.0042886319e-01    9.9308266937e-01
       797   -2.9364445676e+00    8.7726118026e+00   -5.7290798083e+00    2.7926352408e+00    1.0177143485e+00   -6.7467941569e+00    1.1920000000e+04    1.0218046250e-01    9.9437678343e-01
       798   -2.9154323486e+00    8.6549860926e+00   -6.1314539626e+00    3.2160216141e+00    1.0349624496e+00   -7.1664164123e+00    1.2349000000e+04    1.0024188331e-01    9.9356264309e-01
       799   -2.8958653543e+00    8.5299456124e+00   -6.2673881156e+00    3.3715227613e+00    1.0480522039e+00   -7.3154403195e+00    1.2035000000e+04    9.8176854313e-02    9.9305244786e-01
       800   -2.9070620005e+00    8.6044114685e+00   -6.2191923904e+00    3.3121303899e+00    1.0291046534e+00   -7.2482970438e+00    1.2524000000e+04    1.0321311288e-01    9.9260300978e-01
       801   -2.9492441855e+00    8.8482198261e+00   -5.7949757572e+00    2.8457315717e+00    9.9896631397e-01   -6.7939420712e+00    1.2191000000e+04    9.9384147562e-02    9.9399130012e-01
       802   -2.9574959730e+00    8.8978174478e+00   -5.9723229557e+00    3.0148269827e+00    9.8323773364e-01   -6.9555606893e+00    1.2475000000e+04    1.0064866713e-01    9.9347706803e-01
       803   -2.9144175534e+00    8.6515362310e+00   -6.2748454513e+00    3.3604278978e+00    1.0362357953e+00   -7.3110812465e+00    1.2460000000e+04    1.0628488781e-01    9.9420158981e-01
       804   -2.9285436512e+00    8.7179274086e+00   -6.1344430829e+00    3.2058994317e+00    9.9029974572e-01   -7.1247428287e+00    1.2349000000e+04    1.0563436950e-01    9.9378911225e-01
       805   -2.8871003584e+00    8.4846950698e+00   -6.4099373201e+00    3.5228369617e+00    1.0646162835e+00   -7.4745536036e+00    1.2220000000e+04    1.0728236231e-01    9.9370017973e-01
       806   -2.8882882924e+00    8.4845303031e+00   -6.2505116532e+00    3.3622233608e+00    1.0476937792e+00   -7.2982054324e+00    1.1835000000e+04    9.8488620125e-02    9.9407395608e-01
       807   -2.9136297910e+00    8.6496017204e+00   -6.2487458114e+00    3.3351160204e+00    1.0284861725e+00   -7.2772319840e+00    1.1766000000e+04    1.0345248731e-01    9.9380347452e-01
       808   -2.9290990312e+00    8.7334181358e+00   -6.2716611521e+00    3.3425621209e+00    1.0213282106e+00   -7.2929893627e+00    1.2251000000e+04    1.0490764750e-01    9.9260334298e-01
       809   -2.9242462170e+00    8.7083555018e+00   -6.0684666843e+00    3.1442204673e+00    1.0207089985e+00   -7.0891756827e+00    1.2545000000e+04    1.0408328062e-01    9.9386738798e-01
       810   -2.9508796465e+00    8.8574155405e+00   -6.2346962934e+00    3.2838166469e+00    9.7821591259e-01   -7.2129122060e+00    1.2746000000e+04    1.0272817125e-01    9.9398122636e-01
       811   -2.9056678771e+00    8.5997196665e+00   -6.3158696304e+00    3.4102017533e+00    1.0546716545e+00   -7.3705412849e+00    1.2487000000e+04    1.0105999306e-01    9.9329485105e-01
       812   -2.8815029047e+00    8.4565906224e+00   -6.3285867609e+00    3.4470838562e+00    1.0531185620e+00   -7.3817053229e+00    1.2374000000e+04    1.0457521238e-01    9.9297033856e-01
       813   -2.8889784643e+00    8.4816110576e+00   -6.2914316487e+00    3.4024531844e+00    1.0448857271e+00   -7.3363173758e+00    1.1689000000e+04    1.0223132938e-01    9.9431280517e-01
       814   -2.8916109029e+00    8.5041236565e+00   -6.0172563243e+00    3.1256454215e+00    1.0308150875e+00   -7.0480714118e+00    1.1729000000e+04    9.5921597438e-02    9.9381005164e-01
       815   -2.8488002761e+00    8.2839739589e+00   -6.5403992306e+00    3.6915989546e+00    1.1046628128e+00   -7.6450620435e+00    1.1327000000e+04    9.8141208500e-02    9.9281466962e-01
       816   -2.8804856984e+00    8.4543846079e+00   -6.2740251259e+00    3.3935394275e+00    1.0871250828e+00   -7.3611502087e+00    1.1419000000e+04    9.6688421563e-02    9.9307252299e-01
       817   -2.8744931261e+00    8.4173213918e+00   -6.2328116175e+00    3.3583184914e+00    1.0999278208e+00   -7.3327394384e+00    1.1743000000e+04    1.0546729744e-01    9.9374155176e-01
       818   -2.9071815879e+00    8.6022952262e+00   -6.1181602432e+00    3.2109786553e+00    1.0362810228e+00   -7.1544412659e+00    1.2028000000e+04    1.0395177775e-01    9.9317856822e-01
       819   -2.8751594612e+00    8.4047416772e+00   -6.0933136942e+00    3.2181542330e+00    1.0846275354e+00   -7.1779412295e+00    1.1713000000e+04    1.0042057813e-01    9.9441116428e-01
       820   -2.8820849452e+00    8.4677681371e+00   -6.2766942867e+00    3.3946093415e+00    1.1023799009e+00   -7.3790741875e+00    1.1695000000e+04    9.5784025438e-02    9.9338058958e-01
       821   -2.9004222672e+00    8.5746624269e+00   -6.3668207562e+00    3.4663984890e+00    1.0319999935e+00   -7.3988207497e+00    1.1411000000e+04    1.0329064969e-01    9.9262602466e-01
       822   -2.8695129502e+00    8.3900502086e+00   -6.3742495945e+00    3.5047366443e+00    1.1039010625e+00   -7.4781506570e+00    1.1464000000e+04    1.0261339600e-01    9.9345737516e-01
       823   -2.9192881060e+00    8.6669054427e+00   -5.9951033931e+00    3.0758152870e+00    1.0338318790e+00   -7.0289352721e+00    1.2080000000e+04    1.0884076894e-01    9.9350977583e-01
       824   -2.9448019279e+00    8.8231232768e+00   -6.0881675983e+00    3.1433656705e+00    9.8095699106e-01   -7.0691245894e+00    1.2669000000e+04    1.0539780194e-01    9.9322340469e-01
       825   -2.8804290941e+00    8.4417591638e+00   -6.0643732138e+00    3.1839441197e+00    1.0729646842e+00   -7.1373378980e+00    1.1863000000e+04    1.2010195269e-01    9.9373572501e-01
       826   -2.8567551130e+00    8.3136674848e+00   -6.3773540509e+00    3.5205989379e+00    1.1077694155e+00   -7.4851234663e+00    1.2179000000e+04    1.0198860881e-01    9.9433290818e-01
       827   -2.9147340640e+00    8.6377166076e+00   -6.1272718046e+00    3.2125377406e+00    1.0165703794e+00   -7.1438421839e+00    1.1383000000e+04    1.0071177306e-01    9.9366701207e-01
       828   -2.8621260157e+00    8.3463301112e+00   -6.3730472481e+00    3.5109212324e+00    1.0881017398e+00   -7.4611489879e+00    1.0983000000e+04    9.7337874000e-02    9.9310204767e-01
       829   -2.9124950322e+00    8.6268562527e+00   -6.1736210430e+00    3.2611260108e+00    1.0086751399e+00   -7.1822961828e+00    1.2018000000e+04    1.0732665037e-01    9.9297486462e-01
       830   -2.8776501078e+00    8.4559964408e+00   -6.5608832179e+00    3.6832331101e+00    1.1261262997e+00   -7.6870095175e+00    1.2051000000e+04    1.1742215869e-01    9.9436174281e-01
       831   -2.8800869361e+00    8.4467558032e+00   -6.4254387365e+00    3.5453518003e+00    1.0594688909e+00   -7.4849076273e+00    1.1525000000e+04    1.1429195888e-01    9.9422114121e-01
       832   -2.8520351738e+00    8.2870049340e+00   -6.1946350453e+00    3.3425998715e+00    1.1426131201e+00   -7.3372481653e+00    1.1331000000e+04    9.9191144563e-02    9.9372235986e-01
       833   -2.8874226126e+00    8.4856266345e+00   -6.1778584957e+00    3.2904358831e+00    1.0691484351e+00   -7.2470069308e+00    1.1520000000e+04    1.0363934619e-01    9.9374380432e-01
       834   -2.9574912465e+00    8.8943287000e+00   -5.9746145634e+00    3.0171233169e+00    9.6888548048e-01   -6.9435000439e+00    1.1860000000e+04    1.0584331588e-01    9.9309351242e-01
       835   -2.9426304680e+00    8.8043038655e+00   -5.9351044771e+00    2.9924740091e+00    1.0012933493e+00   -6.9363978264e+00    1.2315000000e+04    1.0019824681e-01    9.9289385265e-01
       836   -2.9288627013e+00    8.7192136459e+00   -5.7461124521e+00    2.8172497508e+00    1.0064735124e+00   -6.7525859645e+00    1.2627000000e+04    1.0453714563e-01    9.9446780763e-01
       837   -2.8668340002e+00    8.3844718945e+00   -6.3449799192e+00    3.4781459190e+00    1.0804258067e+00   -7.4254057259e+00    1.2356000000e+04    1.0836813469e-01    9.9325869145e-01
       838   -2.9375816931e+00    8.7842163812e+00   -6.2741723813e+00    3.3365906881e+00    9.8240587183e-01   -7.2565782531e+00    1.1554000000e+04    1.0435157450e-01    9.9290639979e-01
       839   -2.9204501174e+00    8.6761143123e+00   -6.0011892295e+00    3.0807391121e+00    1.0214523575e+00   -7.0226415870e+00    1.2026000000e+04    1.0974153500e-01    9.9372537086e-01
       840   -2.8760480394e+00    8.4345866105e+00   -6.1332091004e+00    3.2571610610e+00    1.0894780019e+00   -7.2226871023e+00    1.2338000000e+04    1.1041229206e-01    9.9439035411e-01
       841   -2.8992851947e+00    8.5569256350e+00   -6.0766515481e+00    3.1773663533e+00    1.0593257905e+00   -7.1359773386e+00    1.2864000000e+04    1.0945835856e-01    9.9388409035e-01
       842   -2.9132976176e+00    8.6220093677e+00   -6.1033119963e+00    3.1900143787e+00    1.0120359509e+00   -7.1153479472e+00    1.2479000000e+04    1.0577799913e-01    9.9223275527e-01
       843   -2.9154741888e+00    8.6451954335e+00   -6.1928869325e+00    3.2774127438e+00    9.9322213129e-01   -7.1861090638e+00    1.2381000000e+04    1.0761954463e-01    9.9412022083e-01
       844   -2.9440496803e+00    8.8164290761e+00   -6.0473502713e+00    3.1033005909e+00    9.8149429303e-01   -7.0288445643e+00    1.2588000000e+04    1.0809030656e-01    9.9269222454e-01
       845   -2.9340404458e+00    8.7734020216e+00   -5.8514888547e+00    2.9174484089e+00    1.0184309726e+00   -6.8699198273e+00    1.2809000000e+04    1.1475584525e-01    9.9428696158e-01
       846   -2.9254974327e+00    8.7168984177e+00   -6.0109683201e+00    3.0854708873e+00    1.0053739645e+00   -7.0163422846e+00    1.2380000000e+04    1.0754967650e-01    9.9324870061e-01
       847   -2.9125689813e+00    8.6469539146e+00   -6.2195470280e+00    3.3069780467e+00    1.0410177613e+00   -7.2605647892e+00    1.2517000000e+04    1.0205094306e-01    9.9309430838e-01
       848   -2.9218781271e+00    8.6833281807e+00   -6.1485016340e+00    3.2266235069e+00    1.0115262735e+00   -7.1600279076e+00    1.2250000000e+04    1.0390682444e-01    9.9388328997e-01
       849   -2.9385812994e+00    8.7921815726e+00   -5.8139576840e+00    2.8753763846e+00    1.0115090098e+00   -6.8254666938e+00    1.2087000000e+04    1.0454454013e-01    9.9349033098e-01
       850   -2.9493677525e+00    8.8552698631e+00   -5.9545785272e+00    3.0052107747e+00    9.6973571217e-01   -6.9243142394e+00    1.2786000000e+04    1.0350740519e-01    9.9336167743e-01
       851   -2.9132894133e+00    8.6408712500e+00   -6.0386987769e+00    3.1254093636e+00    1.0232994416e+00   -7.0619982184e+00    1.2670000000e+04    1.0856406294e-01    9.9407044893e-01
       852   -2.8659164014e+00    8.3605465429e+00   -6.3855810236e+00    3.5196646222e+00    1.0834832884e+00   -7.4690643120e+00    1.2067000000e+04    1.0523539363e-01    9.9377839138e-01
       853   -2.8586546021e+00    8.3287430030e+00   -6.4038747734e+00    3.5452201713e+00    1.1286184690e+00   -7.5324932423e+00    1.1691000000e+04    1.1139683006e-01    9.9393723854e-01
       854   -2.8774563117e+00    8.4438507203e+00   -6.3853774249e+00    3.5079211132e+00    1.0881974779e+00   -7.4735749028e+00    1.1874000000e+04    1.1242856825e-01    9.9377225424e-01
       855   -2.8399103500e+00    8.2273655881e+00   -6.6427705142e+00    3.8028601643e+00    1.1449674025e+00   -7.7877379167e+00    1.1470000000e+04    1.1025863238e-01    9.9275521855e-01
       856   -2.8717664498e+00    8.3889743391e+00   -6.1545316429e+00    3.2827651931e+00    1.1029192138e+00   -7.2574508567e+00    1.1747000000e+04    1.1124503056e-01    9.9235067409e-01
       857   -2.9248007774e+00    8.6834358217e+00   -5.9412318354e+00    3.0164310580e+00    9.9958291290e-01   -6.9408147483e+00    1.2181000000e+04    1.0617071894e-01    9.9344167879e-01
       858   -2.9109631465e+00    8.6230119336e+00   -6.1810174928e+00    3.2700543463e+00    1.0271718917e+00   -7.2081893845e+00    1.2187000000e+04    1.0569187037e-01    9.9336779299e-01
       859   -2.9262564644e+00    8.7131666718e+00   -6.1041494711e+00    3.1778930067e+00    1.0035653336e+00   -7.1077148047e+00    1.2460000000e+04    1.1317803800e-01    9.9336837986e-01
       860   -2.9026138969e+00    8.5694941600e+00   -6.2663125890e+00    3.3636986922e+00    1.0477445980e+00   -7.3140571870e+00    1.2168000000e+04    1.0418668638e-01    9.9324823171e-01
       861   -2.8924864614e+00    8.5199331357e+00   -6.5113840885e+00    3.6188976271e+00    1.0509250791e+00   -7.5623091676e+00    1.1871000000e+04    9.9867338563e-02    9.9405223986e-01
       862   -2.8845418406e+00    8.4737715027e+00   -6.4055377076e+00    3.5209958670e+00    1.0803538015e+00   -7.4858915091e+00    1.1820000000e+04    1.0286435063e-01    9.9344016727e-01
       863   -2.8786589948e+00    8.4469093430e+00   -6.2030742338e+00    3.3244152389e+00    1.0964542849e+00   -7.2995285187e+00    1.1866000000e+04    1.0960698944e-01    9.9335677078e-01
       864   -2.8653639484e+00    8.3776840292e+00   -6.2898212089e+00    3.4244572605e+00    1.1315909537e+00   -7.4214121626e+00    1.2326000000e+04    1.1405025050e-01    9.9336920855e-01
       865   -2.9143225033e+00    8.6465860280e+00   -6.1223328316e+00    3.2080103282e+00    1.0257993789e+00   -7.1481322105e+00    1.2419000000e+04    1.0336913038e-01    9.9282454255e-01
       866   -2.9042402701e+00    8.5787401051e+00   -6.2088862420e+00    3.3046459719e+00    1.0400761450e+00   -7.2489623870e+00    1.2676000000e+04    1.0042400388e-01    9.9357801144e-01
       867   -2.8901931295e+00    8.5036408373e+00   -6.2765239791e+00    3.3863308496e+00    1.0780065937e+00   -7.3545305728e+00    1.2072000000e+04    1.0374544488e-01    9.9436876663e-01
       868   -2.9048971808e+00    8.5858730681e+00   -5.8068317610e+00    2.9019345803e+00    1.0568467723e+00   -6.8636785333e+00    1.2619000000e+04    1.0374744944e-01    9.9367315217e-01
       869   -2.8893736107e+00    8.4812648167e+00   -6.1042761938e+00    3.2149025831e+00    1.0449594887e+00   -7.1492356825e+00    1.2233000000e+04    1.0782401794e-01    9.9302439008e-01
       870   -2.8577267951e+00    8.2997016206e+00   -6.3797627597e+00    3.5220359646e+00    1.0724817493e+00   -7.4522445090e+00    1.1753000000e+04    1.0377149031e-01    9.9338679494e-01
       871   -2.8702960530e+00    8.3884875160e+00   -6.4596777328e+00    3.5893816798e+00    1.0886564691e+00   -7.5483342018e+00    1.1276000000e+04    9.5652060313e-02    9.9339655838e-01
       872   -2.8597413221e+00    8.3382377855e+00   -6.3888013752e+00    3.5290600531e+00    1.1211542966e+00   -7.5099556718e+00    1.1591000000e+04    1.0324748875e-01    9.9338648047e-01
       873   -2.8835097866e+00    8.4614800831e+00   -6.0650236330e+00    3.1815138464e+00    1.0701101469e+00   -7.1351337799e+00    1.1620000000e+04    1.0329296488e-01    9.9403671819e-01
       874   -2.9175690542e+00    8.6614801074e+00   -5.8670089226e+00    2.9494398684e+00    1.0103159624e+00   -6.8773248850e+00    1.2117000000e+04    1.0096608269e-01    9.9447855967e-01
       875   -2.8748783927e+00    8.4214058966e+00   -6.1263855823e+00    3.2515071895e+00    1.0855589198e+00   -7.2119445021e+00    1.2178000000e+04    9.8478387000e-02    9.9277891468e-01
       876   -2.8378680087e+00    8.1880167487e+00   -6.4429185437e+00    3.6050505350e+00    1.1068984167e+00   -7.5498169604e+00    1.1848000000e+04    1.0261465700e-01    9.9408604088e-01
       877   -2.8714155537e+00    8.3917204438e+00   -6.3771983674e+00    3.5057828136e+00    1.1050233024e+00   -7.4822216697e+00    1.1629000000e+04    1.0040753469e-01    9.9301812401e-01
       878   -2.8937235135e+00    8.5351199040e+00   -6.1220448802e+00    3.2283213667e+00    1.0587837461e+00   -7.1808286264e+00    1.2084000000e+04    1.0143858331e-01    9.9389850714e-01
       879   -2.8642636372e+00    8.3501523639e+00   -6.2354599032e+00    3.3711962660e+00    1.0896077451e+00   -7.3250676482e+00    1.1778000000e+04    9.6878571188e-02    9.9356321928e-01
       880   -2.8875882768e+00    8.4907771447e+00   -6.1464148125e+00    3.2588265357e+00    1.0651644986e+00   -7.2115793111e+00    1.1076000000e+04    9.5210633438e-02    9.9408675982e-01
       881   -2.8830647092e+00    8.4763058743e+00   -6.2853660756e+00    3.4023013664e+00    1.0843194927e+00   -7.3696855683e+00    1.1456000000e+04    9.6404133937e-02    9.9364850899e-01
       882   -2.9025124997e+00    8.5864402371e+00   -6.2960768540e+00    3.3935643543e+00    1.0357606692e+00   -7.3318375233e+00    1.1195000000e+04    9.7336872813e-02    9.9291681224e-01
       883   -2.9290346074e+00    8.7445314898e+00   -6.1406251554e+00    3.2115905481e+00    1.0118763365e+00   -7.1525014920e+00    1.1657000000e+04    9.7698698000e-02    9.9314707814e-01
       884   -2.8968548703e+00    8.5388008318e+00   -6.0640128229e+00    3.1671579526e+00    1.0534144313e+00   -7.1174272542e+00    1.1776000000e+04    1.0000128144e-01    9.9392887799e-01
       885   -2.9061261963e+00    8.5961502077e+00   -6.2322347073e+00    3.3261085110e+00    1.0182502827e+00   -7.2504849900e+00    1.1484000000e+04    9.6659091313e-02    9.9243294034e-01
       886   -2.9280350466e+00    8.7187104635e+00   -6.0907974913e+00    3.1627624447e+00    9.9287510490e-01   -7.0836725962e+00    1.2110000000e+04    9.9526066000e-02    9.9334309943e-01
       887   -2.9635755118e+00    8.9332140597e+00   -5.8371061004e+00    2.8735305886e+00    9.6910306425e-01   -6.8062091647e+00    1.2587000000e+04    1.1414873019e-01    9.9420325022e-01
       888   -2.9092070350e+00    8.6142657669e+00   -6.1204555803e+00    3.2112485453e+00    1.0428152209e+00   -7.1632708013e+00    1.2254000000e+04    1.0573087925e-01    9.9368985170e-01
       889   -2.9038988881e+00    8.5732855872e+00   -6.3335296973e+00    3.4296308092e+00    1.0473234048e+00   -7.3808531022e+00    1.2306000000e+04    1.0404683025e-01    9.9360166079e-01
       890   -2.8944907687e+00    8.5261557647e+00   -6.2873743082e+00    3.3928835395e+00    1.0220593423e+00   -7.3094336504e+00    1.2420000000e+04    9.7639832938e-02    9.9357913888e-01
       891   -2.8691717646e+00    8.3805844653e+00   -6.2210005543e+00    3.3518287897e+00    1.0859429530e+00   -7.3069435072e+00    1.1605000000e+04    9.9163480312e-02    9.9319301986e-01
       892   -2.8701326734e+00    8.3800632264e+00   -6.2359133491e+00    3.3657806758e+00    1.0809523838e+00   -7.3168657329e+00    1.1581000000e+04    1.0422313363e-01    9.9395334931e-01
