Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448710815, 605.000000, 138.000000, 100.000000, 20.000000,173.000000, 100.000000, 20.000000
1696448710864, 602.000000, 148.000000, 101.000000, 21.000000,158.000000, 100.000000, 21.000000
1696448710912, 561.000000, 115.000000, 102.000000, 21.000000,119.000000, 101.000000, 22.000000
1696448710962, 595.000000, 149.000000, 101.000000, 21.000000,161.000000, 100.000000, 21.000000
1696448711011, 600.000000, 142.000000, 102.000000, 21.000000,157.000000, 100.000000, 21.000000
1696448711061, 595.000000, 120.000000, 100.000000, 20.000000,132.000000, 99.000000, 20.000000
1696448711114, 548.000000, 156.000000, 103.000000, 22.000000,166.000000, 101.000000, 22.000000
1696448711163, 607.000000, 182.000000, 102.000000, 24.000000,186.000000, 100.000000, 22.000000
1696448711217, 616.000000, 125.000000, 102.000000, 21.000000,124.000000, 99.000000, 21.000000
1696448711262, 567.000000, 161.000000, 101.000000, 21.000000,157.000000, 101.000000, 21.000000
1696448711314, 565.000000, 140.000000, 100.000000, 20.000000,141.000000, 98.000000, 20.000000
1696448711362, 606.000000, 183.000000, 102.000000, 21.000000,182.000000, 100.000000, 21.000000
1696448711414, 603.000000, 118.000000, 101.000000, 21.000000,125.000000, 100.000000, 22.000000
1696448711463, 585.000000, 145.000000, 102.000000, 21.000000,153.000000, 100.000000, 21.000000
1696448711514, 563.000000, 118.000000, 101.000000, 20.000000,126.000000, 100.000000, 20.000000
1696448711565, 600.000000, 144.000000, 101.000000, 21.000000,155.000000, 99.000000, 22.000000
1696448711615, 607.000000, 113.000000, 101.000000, 21.000000,120.000000, 100.000000, 21.000000
1696448711662, 603.000000, 168.000000, 102.000000, 22.000000,180.000000, 100.000000, 22.000000
1696448711715, 556.000000, 110.000000, 101.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448711764, 605.000000, 157.000000, 100.000000, 20.000000,161.000000, 100.000000, 21.000000
1696448711814, 594.000000, 157.000000, 103.000000, 22.000000,173.000000, 102.000000, 22.000000
1696448711866, 596.000000, 154.000000, 101.000000, 21.000000,160.000000, 100.000000, 21.000000
1696448711912, 547.000000, 153.000000, 100.000000, 20.000000,170.000000, 99.000000, 21.000000
1696448711965, 594.000000, 151.000000, 102.000000, 21.000000,156.000000, 101.000000, 21.000000
1696448712011, 581.000000, 115.000000, 101.000000, 21.000000,116.000000, 100.000000, 21.000000
1696448712061, 596.000000, 174.000000, 102.000000, 21.000000,185.000000, 101.000000, 21.000000
1696448712113, 574.000000, 159.000000, 102.000000, 22.000000,170.000000, 101.000000, 22.000000
1696448712161, 591.000000, 167.000000, 101.000000, 20.000000,165.000000, 100.000000, 21.000000
1696448712210, 570.000000, 115.000000, 101.000000, 21.000000,116.000000, 100.000000, 21.000000
1696448712262, 600.000000, 148.000000, 101.000000, 20.000000,146.000000, 99.000000, 21.000000
1696448712315, 581.000000, 118.000000, 101.000000, 20.000000,130.000000, 100.000000, 20.000000
1696448712364, 592.000000, 140.000000, 101.000000, 21.000000,146.000000, 100.000000, 21.000000
1696448712412, 607.000000, 157.000000, 101.000000, 21.000000,184.000000, 100.000000, 21.000000
1696448712461, 605.000000, 178.000000, 100.000000, 21.000000,165.000000, 100.000000, 20.000000
1696448712512, 558.000000, 156.000000, 102.000000, 23.000000,157.000000, 101.000000, 22.000000
1696448712565, 594.000000, 143.000000, 101.000000, 20.000000,132.000000, 100.000000, 20.000000
1696448712611, 598.000000, 126.000000, 102.000000, 21.000000,119.000000, 100.000000, 21.000000
1696448712664, 605.000000, 186.000000, 102.000000, 21.000000,189.000000, 100.000000, 21.000000
1696448712712, 559.000000, 150.000000, 101.000000, 21.000000,151.000000, 100.000000, 21.000000
1696448712764, 603.000000, 160.000000, 102.000000, 21.000000,164.000000, 100.000000, 21.000000
1696448712811, 556.000000, 116.000000, 100.000000, 20.000000,118.000000, 100.000000, 21.000000
1696448712864, 602.000000, 141.000000, 101.000000, 20.000000,164.000000, 99.000000, 21.000000
1696448712911, 594.000000, 150.000000, 101.000000, 21.000000,159.000000, 99.000000, 22.000000
1696448712963, 591.000000, 141.000000, 101.000000, 21.000000,150.000000, 100.000000, 21.000000
1696448713013, 594.000000, 161.000000, 102.000000, 21.000000,166.000000, 101.000000, 21.000000
1696448713063, 596.000000, 155.000000, 101.000000, 20.000000,167.000000, 99.000000, 20.000000
1696448713112, 556.000000, 149.000000, 102.000000, 21.000000,152.000000, 100.000000, 21.000000
1696448713167, 594.000000, 146.000000, 102.000000, 21.000000,157.000000, 101.000000, 21.000000
1696448713213, 592.000000, 131.000000, 101.000000, 21.000000,120.000000, 100.000000, 22.000000
1696448713263, 596.000000, 152.000000, 102.000000, 21.000000,161.000000, 101.000000, 21.000000
