# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1485   -1.7257641644e+01    2.8110605512e-01    1.0202079860e+04    1.0202000000e+04    4.3750000000e-01   -1.7257069067e+01    9.9606978271e-01    9.9931386003e-01
      1486   -1.7258252444e+01    2.4773736219e-01    1.0202025022e+04    1.0202000000e+04    3.1250000000e-01   -1.7257067986e+01    9.9549154380e-01    9.9901980004e-01
      1487   -1.7260855441e+01    2.3661251462e-01    1.0200140141e+04    1.0200000000e+04    2.5000000000e-01   -1.7256869660e+01    9.9573951047e-01    9.9882352941e-01
      1488   -1.7258803040e+01    2.9211872416e-01    1.0198111406e+04    1.0198000000e+04    4.3750000000e-01   -1.7256671739e+01    9.9530042747e-01    9.9872524024e-01
      1489   -1.7256282093e+01    2.3943409858e-01    1.0190020729e+04    1.0190000000e+04    4.3750000000e-01   -1.7255887016e+01    9.9559061155e-01    9.9941118744e-01
      1490   -1.7265189995e+01    2.6297080457e-01    1.0193213311e+04    1.0193000000e+04    4.3750000000e-01   -1.7256179956e+01    9.9655771911e-01    9.9941136074e-01
      1491   -1.7262475861e+01    2.6729555010e-01    1.0196345122e+04    1.0196000000e+04    3.1250000000e-01   -1.7256470998e+01    9.9572331275e-01    9.9882306787e-01
      1492   -1.7257711299e+01    2.5223716698e-01    1.0190196905e+04    1.0190000000e+04    2.5000000000e-01   -1.7255885529e+01    9.9564798906e-01    9.9931305201e-01
      1493   -1.7259537320e+01    3.1264747624e-01    1.0192038272e+04    1.0192000000e+04    3.7500000000e-01   -1.7256082998e+01    9.9549827717e-01    9.9901883830e-01
      1494   -1.7257332108e+01    2.3002797876e-01    1.0187064647e+04    1.0187000000e+04    3.1250000000e-01   -1.7255590094e+01    9.9539583668e-01    9.9950917836e-01
      1495   -1.7263598750e+01    2.3735354719e-01    1.0189229725e+04    1.0189000000e+04    3.1250000000e-01   -1.7255785513e+01    9.9547446114e-01    9.9921483953e-01
      1496   -1.7264770532e+01    2.4196569905e-01    1.0184415944e+04    1.0184000000e+04    3.7500000000e-01   -1.7255292199e+01    9.9509454428e-01    9.9921445405e-01
      1497   -1.7264071880e+01    2.3340362406e-01    1.0183421029e+04    1.0183000000e+04    3.1250000000e-01   -1.7255196021e+01    9.9532808735e-01    9.9911617402e-01
      1498   -1.7259184136e+01    2.1456540596e-01    1.0182352415e+04    1.0182000000e+04    3.1250000000e-01   -1.7255100670e+01    9.9563381758e-01    9.9921429974e-01
      1499   -1.7264665088e+01    2.2347469706e-01    1.0180349381e+04    1.0180000000e+04    1.8750000000e-01   -1.7254906578e+01    9.9499146113e-01    9.9911591356e-01
      1500   -1.7265005217e+01    2.9660896275e-01    1.0177435991e+04    1.0177000000e+04    3.1250000000e-01   -1.7254610697e+01    9.9491091936e-01    9.9950869608e-01
      1501   -1.7257589444e+01    2.2582503547e-01    1.0175258321e+04    1.0175000000e+04    1.8750000000e-01   -1.7254416927e+01    9.9447989019e-01    9.9931203931e-01
      1502   -1.7258135332e+01    2.0436904478e-01    1.0174177236e+04    1.0174000000e+04    3.7500000000e-01   -1.7254321653e+01    9.9542304766e-01    9.9911539218e-01
      1503   -1.7260583149e+01    2.1971433855e-01    1.0179236835e+04    1.0179000000e+04    3.7500000000e-01   -1.7254810701e+01    9.9546957763e-01    9.9941055113e-01
      1504   -1.7256466423e+01    2.2564174401e-01    1.0180180385e+04    1.0180000000e+04    3.7500000000e-01   -1.7254907050e+01    9.9505605253e-01    9.9901768173e-01
      1505   -1.7253849478e+01    2.3935911563e-01    1.0175032627e+04    1.0175000000e+04    3.7500000000e-01   -1.7254415628e+01    9.9588180169e-01    9.9960687961e-01
      1506   -1.7258557406e+01    2.1755958813e-01    1.0177076565e+04    1.0177000000e+04    1.8750000000e-01   -1.7254609098e+01    9.9601100044e-01    9.9891913137e-01
      1507   -1.7259336512e+01    2.5218325583e-01    1.0171184563e+04    1.0171000000e+04    2.5000000000e-01   -1.7254014433e+01    9.9473824919e-01    9.9921345000e-01
      1508   -1.7256055158e+01    1.9732408860e-01    1.0174136955e+04    1.0174000000e+04    3.7500000000e-01   -1.7254307771e+01    9.9557301118e-01    9.9931197169e-01
      1509   -1.7258495105e+01    2.2925050887e-01    1.0173145053e+04    1.0173000000e+04    2.5000000000e-01   -1.7254208456e+01    9.9585089142e-01    9.9960680232e-01
      1510   -1.7259403781e+01    2.9532142793e-01    1.0182110334e+04    1.0182000000e+04    3.1250000000e-01   -1.7255089414e+01    9.9544590956e-01    9.9950893734e-01
      1511   -1.7254330522e+01    2.1673871927e-01    1.0183006159e+04    1.0183000000e+04    2.5000000000e-01   -1.7255186010e+01    9.9584854284e-01    9.9970539134e-01
      1512   -1.7250588835e+01    2.0534372717e-01    1.0185834017e+04    1.0186000000e+04    2.5000000000e-01   -1.7255479609e+01    9.9547522224e-01    9.9941095621e-01
      1513   -1.7255444135e+01    2.1820383701e-01    1.0182882463e+04    1.0183000000e+04    2.5000000000e-01   -1.7255180488e+01    9.9513130277e-01    9.9921437690e-01
      1514   -1.7258135315e+01    2.2133031369e-01    1.0179099333e+04    1.0179000000e+04    4.3750000000e-01   -1.7254780405e+01    9.9515736090e-01    9.9911582670e-01
      1515   -1.7257777351e+01    2.3218607898e-01    1.0178162275e+04    1.0178000000e+04    4.3750000000e-01   -1.7254678405e+01    9.9561356949e-01    9.9911573983e-01
      1516   -1.7259116783e+01    2.4160827444e-01    1.0175210861e+04    1.0175000000e+04    3.7500000000e-01   -1.7254381760e+01    9.9549301629e-01    9.9931203931e-01
      1517   -1.7257603011e+01    2.0709542705e-01    1.0172204072e+04    1.0172000000e+04    3.7500000000e-01   -1.7254084779e+01    9.9559485052e-01    9.9931183641e-01
      1518   -1.7259020762e+01    2.2709466708e-01    1.0175206142e+04    1.0175000000e+04    4.3750000000e-01   -1.7254378513e+01    9.9550302296e-01    9.9921375921e-01
      1519   -1.7258172056e+01    2.3987141384e-01    1.0178192649e+04    1.0178000000e+04    3.1250000000e-01   -1.7254671094e+01    9.9597348214e-01    9.9941049322e-01
      1520   -1.7258185333e+01    2.2612946773e-01    1.0179166172e+04    1.0179000000e+04    2.5000000000e-01   -1.7254768127e+01    9.9552057190e-01    9.9980351704e-01
      1521   -1.7255036561e+01    2.2649659616e-01    1.0183055903e+04    1.0183000000e+04    2.5000000000e-01   -1.7255159206e+01    9.9549255032e-01    9.9921437690e-01
      1522   -1.7251216491e+01    2.1993079411e-01    1.0182903824e+04    1.0183000000e+04    3.1250000000e-01   -1.7255157409e+01    9.9537521728e-01    9.9941078268e-01
      1523   -1.7252247977e+01    2.1214903464e-01    1.0182819099e+04    1.0183000000e+04    2.5000000000e-01   -1.7255153402e+01    9.9537004085e-01    9.9950898556e-01
      1524   -1.7252851936e+01    2.2108977299e-01    1.0182857396e+04    1.0183000000e+04    2.5000000000e-01   -1.7255146717e+01    9.9586113396e-01    9.9911617402e-01
      1525   -1.7253171949e+01    2.2227226697e-01    1.0182879418e+04    1.0183000000e+04    2.5000000000e-01   -1.7255140766e+01    9.9566918033e-01    9.9901797113e-01
      1526   -1.7255845949e+01    2.2694601737e-01    1.0180974424e+04    1.0181000000e+04    2.5000000000e-01   -1.7254938821e+01    9.9549925642e-01    9.9970533346e-01
      1527   -1.7255775225e+01    2.1496591292e-01    1.0187023861e+04    1.0187000000e+04    1.8750000000e-01   -1.7255522693e+01    9.9521326200e-01    9.9911652106e-01
      1528   -1.7253219934e+01    2.2397298774e-01    1.0181966142e+04    1.0182000000e+04    3.7500000000e-01   -1.7255028343e+01    9.9568064037e-01    9.9882144962e-01
      1529   -1.7253755919e+01    3.7216152105e-01    1.0179839085e+04    1.0180000000e+04    5.0000000000e-01   -1.7254828447e+01    9.9541648649e-01    9.9931237721e-01
      1530   -1.7252769717e+01    2.2885202922e-01    1.0178778684e+04    1.0179000000e+04    3.1250000000e-01   -1.7254724976e+01    9.9541274466e-01    9.9921406818e-01
      1531   -1.7249926366e+01    2.0590978695e-01    1.0180805846e+04    1.0181000000e+04    3.7500000000e-01   -1.7254916587e+01    9.9494827421e-01    9.9941066693e-01
      1532   -1.7251067532e+01    2.6161313827e-01    1.0176780824e+04    1.0177000000e+04    2.5000000000e-01   -1.7254518087e+01    9.9621786110e-01    9.9931217451e-01
      1533   -1.7254632521e+01    2.2621999485e-01    1.0176911480e+04    1.0177000000e+04    3.1250000000e-01   -1.7254510576e+01    9.9545148184e-01    9.9941043530e-01
      1534   -1.7257329793e+01    2.5088438133e-01    1.0176066112e+04    1.0176000000e+04    1.8750000000e-01   -1.7254405606e+01    9.9562473833e-01    9.9941037736e-01
      1535   -1.7257518766e+01    2.3271300901e-01    1.0178122473e+04    1.0178000000e+04    3.7500000000e-01   -1.7254597916e+01    9.9507422159e-01    9.9931224209e-01
      1536   -1.7257777851e+01    2.0948115193e-01    1.0173159676e+04    1.0173000000e+04    3.1250000000e-01   -1.7254104213e+01    9.9518292833e-01    9.9921360464e-01
      1537   -1.7257436005e+01    2.1413990435e-01    1.0174175808e+04    1.0174000000e+04    2.5000000000e-01   -1.7254200316e+01    9.9556199933e-01    9.9832907411e-01
      1538   -1.7259674263e+01    2.2773759141e-01    1.0161287726e+04    1.0161000000e+04    3.7500000000e-01   -1.7252919723e+01    9.9613659011e-01    9.9931109143e-01
      1539   -1.7258891580e+01    2.2923761450e-01    1.0161314827e+04    1.0161000000e+04    1.8750000000e-01   -1.7252917479e+01    9.9599457401e-01    9.9940950694e-01
      1540   -1.7255194452e+01    2.5560762364e-01    1.0166162592e+04    1.0166000000e+04    3.7500000000e-01   -1.7253408750e+01    9.9647986314e-01    9.9940979736e-01
      1541   -1.7262454595e+01    2.6112022659e-01    1.0166239253e+04    1.0166000000e+04    3.1250000000e-01   -1.7253407522e+01    9.9543719482e-01    9.9921306315e-01
      1542   -1.7263448450e+01    2.4879534760e-01    1.0167472983e+04    1.0167000000e+04    3.1250000000e-01   -1.7253502093e+01    9.9533569669e-01    9.9931149798e-01
      1543   -1.7260740518e+01    2.1298584549e-01    1.0166429076e+04    1.0166000000e+04    2.5000000000e-01   -1.7253404977e+01    9.9557867277e-01    9.9931143026e-01
      1544   -1.7254026910e+01    2.7204480184e-01    1.0170183581e+04    1.0170000000e+04    3.1250000000e-01   -1.7253800301e+01    9.9541067494e-01    9.9950835792e-01
      1545   -1.7260318423e+01    3.0023199137e-01    1.0171083318e+04    1.0171000000e+04    2.5000000000e-01   -1.7253898680e+01    9.9579783060e-01    9.9950840625e-01
      1546   -1.7255214847e+01    2.8141033791e-01    1.0175124883e+04    1.0175000000e+04    4.3750000000e-01   -1.7254287291e+01    9.9566790369e-01    9.9921375921e-01
      1547   -1.7252343663e+01    2.3159621744e-01    1.0172981435e+04    1.0173000000e+04    3.7500000000e-01   -1.7254090479e+01    9.9584201883e-01    9.9931190406e-01
      1548   -1.7256103398e+01    2.3207429286e-01    1.0171971332e+04    1.0172000000e+04    3.1250000000e-01   -1.7253988417e+01    9.9539216417e-01    9.9931183641e-01
      1549   -1.7253103134e+01    2.1877509589e-01    1.0170998858e+04    1.0171000000e+04    2.5000000000e-01   -1.7253884370e+01    9.9594594738e-01    9.9931176875e-01
      1550   -1.7256827456e+01    2.2243398304e-01    1.0168068981e+04    1.0168000000e+04    2.5000000000e-01   -1.7253586238e+01    9.9582060792e-01    9.9931156570e-01
      1551   -1.7248984214e+01    2.0499682342e-01    1.0168951556e+04    1.0169000000e+04    2.5000000000e-01   -1.7253679385e+01    9.9534903819e-01    9.9950830957e-01
      1552   -1.7254160044e+01    2.0723694917e-01    1.0170875405e+04    1.0171000000e+04    2.5000000000e-01   -1.7253873418e+01    9.9522887933e-01    9.9931176875e-01
      1553   -1.7257050209e+01    2.1881083912e-01    1.0171094682e+04    1.0171000000e+04    2.5000000000e-01   -1.7253865400e+01    9.9606518594e-01    9.9970504375e-01
      1554   -1.7254704981e+01    2.1973531023e-01    1.0172083382e+04    1.0172000000e+04    1.2500000000e-01   -1.7253959267e+01    9.9596667477e-01    9.9950845458e-01
      1555   -1.7255026695e+01    2.3780012117e-01    1.0177016674e+04    1.0177000000e+04    3.1250000000e-01   -1.7254448236e+01    9.9561434947e-01    9.9901739216e-01
      1556   -1.7258293460e+01    2.2635462520e-01    1.0173126603e+04    1.0173000000e+04    3.7500000000e-01   -1.7254051054e+01    9.9571646861e-01    9.9921360464e-01
      1557   -1.7260983624e+01    2.1391556784e-01    1.0172296035e+04    1.0172000000e+04    5.0000000000e-01   -1.7253948914e+01    9.9562604221e-01    9.9941014550e-01
      1558   -1.7265614214e+01    2.3703312832e-01    1.0174453503e+04    1.0174000000e+04    3.1250000000e-01   -1.7254143923e+01    9.9589755469e-01    9.9901710242e-01
      1559   -1.7264202188e+01    2.2864482766e-01    1.0170577700e+04    1.0170000000e+04    4.3750000000e-01   -1.7253750942e+01    9.9521804360e-01    9.9941002950e-01
      1560   -1.7264012620e+01    2.4370714687e-01    1.0171508100e+04    1.0171000000e+04    3.1250000000e-01   -1.7253852693e+01    9.9490304013e-01    9.9990168125e-01
      1561   -1.7263734143e+01    2.3366430538e-01    1.0183445168e+04    1.0183000000e+04    1.8750000000e-01   -1.7255034279e+01    9.9560997030e-01    9.9960718845e-01
      1562   -1.7266691793e+01    2.5615802395e-01    1.0183501047e+04    1.0183000000e+04    1.2500000000e-01   -1.7255036602e+01    9.9567217929e-01    9.9941078268e-01
      1563   -1.7260997177e+01    2.3330712873e-01    1.0183446857e+04    1.0183000000e+04    3.1250000000e-01   -1.7255038731e+01    9.9621575309e-01    9.9950898556e-01
      1564   -1.7263159713e+01    2.4580811065e-01    1.0183319780e+04    1.0183000000e+04    3.1250000000e-01   -1.7255042878e+01    9.9548426662e-01    9.9901797113e-01
      1565   -1.7257740381e+01    2.3095707704e-01    1.0176261981e+04    1.0176000000e+04    2.5000000000e-01   -1.7254355476e+01    9.9577050691e-01    9.9931210692e-01
      1566   -1.7254554651e+01    2.5691526907e-01    1.0172094985e+04    1.0172000000e+04    3.7500000000e-01   -1.7253964046e+01    9.9477158466e-01    9.9891860008e-01
      1567   -1.7250573263e+01    2.2253925649e-01    1.0167955214e+04    1.0168000000e+04    3.1250000000e-01   -1.7253568765e+01    9.9522600963e-01    9.9891817467e-01
      1568   -1.7252705864e+01    2.2003623776e-01    1.0160914950e+04    1.0161000000e+04    5.0000000000e-01   -1.7252875958e+01    9.9564089481e-01    9.9931109143e-01
      1569   -1.7256560771e+01    2.3373416169e-01    1.0158044803e+04    1.0158000000e+04    3.7500000000e-01   -1.7252573828e+01    9.9572508765e-01    9.9872022052e-01
      1570   -1.7261068234e+01    2.5827021396e-01    1.0154271760e+04    1.0154000000e+04    3.1250000000e-01   -1.7252174593e+01    9.9573794336e-01    9.9940909986e-01
      1571   -1.7264870936e+01    2.6095003050e-01    1.0154444476e+04    1.0154000000e+04    3.1250000000e-01   -1.7252171841e+01    9.9547472042e-01    9.9960606657e-01
      1572   -1.7260545424e+01    2.3017513233e-01    1.0159443649e+04    1.0159000000e+04    3.1250000000e-01   -1.7252664451e+01    9.9571076433e-01    9.9960626046e-01
      1573   -1.7255394618e+01    2.5788892988e-01    1.0160248476e+04    1.0160000000e+04    1.8750000000e-01   -1.7252765777e+01    9.9566209642e-01    9.9881889764e-01
      1574   -1.7254211682e+01    2.2336500993e-01    1.0160113384e+04    1.0160000000e+04    4.3750000000e-01   -1.7252765733e+01    9.9520433850e-01    9.9960629921e-01
      1575   -1.7254730397e+01    2.3382972243e-01    1.0167041952e+04    1.0167000000e+04    3.7500000000e-01   -1.7253450937e+01    9.9555647297e-01    9.9950821285e-01
      1576   -1.7252177984e+01    2.1222658849e-01    1.0169976148e+04    1.0170000000e+04    3.1250000000e-01   -1.7253741634e+01    9.9536575981e-01    9.9931170108e-01
      1577   -1.7254443420e+01    2.0269020624e-01    1.0169975029e+04    1.0170000000e+04    3.1250000000e-01   -1.7253737660e+01    9.9548396147e-01    9.9931170108e-01
      1578   -1.7247869758e+01    2.1032524337e-01    1.0170865804e+04    1.0171000000e+04    3.7500000000e-01   -1.7253830287e+01    9.9553771697e-01    9.9901681251e-01
      1579   -1.7252709582e+01    2.2363059852e-01    1.0171827680e+04    1.0172000000e+04    4.3750000000e-01   -1.7253924444e+01    9.9531650283e-01    9.9960676366e-01
      1580   -1.7254270551e+01    2.3938745267e-01    1.0175950487e+04    1.0176000000e+04    2.5000000000e-01   -1.7254309010e+01    9.9523482531e-01    9.9921383648e-01
      1581   -1.7254176580e+01    2.0446991186e-01    1.0173014708e+04    1.0173000000e+04    2.5000000000e-01   -1.7254008842e+01    9.9530035909e-01    9.9941020348e-01
      1582   -1.7257265382e+01    2.1394603554e-01    1.0172067523e+04    1.0172000000e+04    2.5000000000e-01   -1.7253906285e+01    9.9533291306e-01    9.9941014550e-01
      1583   -1.7255192310e+01    2.0631040515e-01    1.0179062066e+04    1.0179000000e+04    3.7500000000e-01   -1.7254589901e+01    9.9612395344e-01    9.9911582670e-01
      1584   -1.7257113001e+01    2.2406563680e-01    1.0175090299e+04    1.0175000000e+04    3.7500000000e-01   -1.7254194635e+01    9.9507851532e-01    9.9950859951e-01
      1585   -1.7262921023e+01    2.1388997658e-01    1.0178276323e+04    1.0178000000e+04    3.1250000000e-01   -1.7254485816e+01    9.9506163119e-01    9.9950874435e-01
      1586   -1.7262935483e+01    2.2796962646e-01    1.0183400466e+04    1.0183000000e+04    3.7500000000e-01   -1.7254974632e+01    9.9498599806e-01    9.9931257979e-01
      1587   -1.7264220660e+01    2.7247671844e-01    1.0184368739e+04    1.0184000000e+04    2.5000000000e-01   -1.7255074420e+01    9.9583049305e-01    9.9921445405e-01
      1588   -1.7260803135e+01    2.3109314633e-01    1.0185327915e+04    1.0185000000e+04    3.1250000000e-01   -1.7255174206e+01    9.9617890756e-01    9.9941089838e-01
      1589   -1.7257289596e+01    2.3819393347e-01    1.0191173585e+04    1.0191000000e+04    3.1250000000e-01   -1.7255765593e+01    9.9623176370e-01    9.9872436464e-01
      1590   -1.7257501601e+01    2.3897767105e-01    1.0184125824e+04    1.0184000000e+04    5.0000000000e-01   -1.7255078638e+01    9.9544344963e-01    9.9921445405e-01
      1591   -1.7261854603e+01    2.4396591295e-01    1.0181233360e+04    1.0181000000e+04    3.7500000000e-01   -1.7254781820e+01    9.9551831947e-01    9.9891955604e-01
      1592   -1.7264727512e+01    2.2266170250e-01    1.0179450881e+04    1.0179000000e+04    4.3750000000e-01   -1.7254583306e+01    9.9577729787e-01    9.9970527557e-01
      1593   -1.7267709086e+01    2.1977375364e-01    1.0183556910e+04    1.0183000000e+04    3.1250000000e-01   -1.7254977063e+01    9.9558187874e-01    9.9941078268e-01
      1594   -1.7267306925e+01    2.2422349002e-01    1.0182631591e+04    1.0182000000e+04    1.8750000000e-01   -1.7254881645e+01    9.9505589385e-01    9.9882144962e-01
      1595   -1.7265851363e+01    2.4013473009e-01    1.0176621657e+04    1.0176000000e+04    3.1250000000e-01   -1.7254296977e+01    9.9566881913e-01    9.9921383648e-01
      1596   -1.7264142382e+01    2.3520991543e-01    1.0176546016e+04    1.0176000000e+04    1.2500000000e-01   -1.7254301483e+01    9.9542497330e-01    9.9921383648e-01
      1597   -1.7264599823e+01    2.3773174985e-01    1.0174442829e+04    1.0174000000e+04    3.1250000000e-01   -1.7254108450e+01    9.9603721465e-01    9.9901710242e-01
      1598   -1.7258915173e+01    2.3373831023e-01    1.0171341526e+04    1.0171000000e+04    3.1250000000e-01   -1.7253815919e+01    9.9621913709e-01    9.9960672500e-01
      1599   -1.7260235534e+01    2.0465012950e-01    1.0174268148e+04    1.0174000000e+04    3.1250000000e-01   -1.7254113515e+01    9.9548263165e-01    9.9911539218e-01
      1600   -1.7254696367e+01    2.5738580314e-01    1.0170183623e+04    1.0170000000e+04    1.8750000000e-01   -1.7253719169e+01    9.9533692893e-01    9.9921337266e-01
      1601   -1.7254401129e+01    2.2548238350e-01    1.0169054215e+04    1.0169000000e+04    3.7500000000e-01   -1.7253620607e+01    9.9539375040e-01    9.9901661914e-01
      1602   -1.7259972006e+01    2.2250463950e-01    1.0166193080e+04    1.0166000000e+04    2.5000000000e-01   -1.7253321634e+01    9.9497408068e-01    9.9950816447e-01
      1603   -1.7257821550e+01    2.2180939168e-01    1.0170260929e+04    1.0170000000e+04    2.5000000000e-01   -1.7253710917e+01    9.9524447531e-01    9.9921337266e-01
      1604   -1.7257406844e+01    2.9059922714e-01    1.0167227026e+04    1.0167000000e+04    3.7500000000e-01   -1.7253415491e+01    9.9552886524e-01    9.9940985541e-01
      1605   -1.7258818244e+01    2.0546537215e-01    1.0170211554e+04    1.0170000000e+04    2.5000000000e-01   -1.7253708693e+01    9.9591190314e-01    9.9911504425e-01
      1606   -1.7253530403e+01    2.1317355434e-01    1.0170124837e+04    1.0170000000e+04    3.1250000000e-01   -1.7253706594e+01    9.9594561758e-01    9.9901671583e-01
      1607   -1.7255734698e+01    2.5926738087e-01    1.0165035924e+04    1.0165000000e+04    5.0000000000e-01   -1.7253213671e+01    9.9590162589e-01    9.9931136252e-01
      1608   -1.7258749600e+01    2.6627581599e-01    1.0170083106e+04    1.0170000000e+04    4.3750000000e-01   -1.7253700770e+01    9.9548296983e-01    9.9931170108e-01
      1609   -1.7258329401e+01    2.6396932283e-01    1.0171171446e+04    1.0171000000e+04    3.7500000000e-01   -1.7253795895e+01    9.9570801423e-01    9.9901681251e-01
      1610   -1.7255967342e+01    2.2905881766e-01    1.0168171296e+04    1.0168000000e+04    3.7500000000e-01   -1.7253499699e+01    9.9532582987e-01    9.9901652242e-01
      1611   -1.7256762384e+01    2.3702704928e-01    1.0165152430e+04    1.0165000000e+04    3.1250000000e-01   -1.7253203139e+01    9.9493044269e-01    9.9872110182e-01
      1612   -1.7257417357e+01    2.2230347111e-01    1.0156274433e+04    1.0156000000e+04    3.1250000000e-01   -1.7252314322e+01    9.9538675202e-01    9.9940921623e-01
      1613   -1.7256548161e+01    2.3390878467e-01    1.0156214483e+04    1.0156000000e+04    2.5000000000e-01   -1.7252311817e+01    9.9549604139e-01    9.9911382434e-01
      1614   -1.7254953691e+01    2.2257212437e-01    1.0154174795e+04    1.0154000000e+04    5.0000000000e-01   -1.7252112802e+01    9.9520005216e-01    9.9940909986e-01
      1615   -1.7261334264e+01    2.2234527848e-01    1.0156304559e+04    1.0156000000e+04    3.1250000000e-01   -1.7252307110e+01    9.9540959537e-01    9.9921228830e-01
      1616   -1.7256853843e+01    2.3985072770e-01    1.0151354151e+04    1.0151000000e+04    2.5000000000e-01   -1.7251810981e+01    9.9537045195e-01    9.9891636292e-01
      1617   -1.7259996248e+01    2.5511137236e-01    1.0145327164e+04    1.0145000000e+04    3.7500000000e-01   -1.7251220255e+01    9.9505283396e-01    9.9862000986e-01
      1618   -1.7260372113e+01    2.3873307659e-01    1.0144430175e+04    1.0144000000e+04    3.7500000000e-01   -1.7251119250e+01    9.9488193073e-01    9.9921135647e-01
      1619   -1.7263308592e+01    2.3110362247e-01    1.0146528273e+04    1.0146000000e+04    4.3750000000e-01   -1.7251316035e+01    9.9499329252e-01    9.9940863394e-01
      1620   -1.7258936638e+01    2.3598198910e-01    1.0148474852e+04    1.0148000000e+04    3.1250000000e-01   -1.7251513028e+01    9.9543888512e-01    9.9940875049e-01
      1621   -1.7259850720e+01    2.2784693168e-01    1.0144408103e+04    1.0144000000e+04    1.8750000000e-01   -1.7251120606e+01    9.9537785746e-01    9.9970425868e-01
      1622   -1.7257099297e+01    2.1723756046e-01    1.0149337852e+04    1.0149000000e+04    3.1250000000e-01   -1.7251612333e+01    9.9557593506e-01    9.9911321312e-01
      1623   -1.7259357789e+01    2.1058908863e-01    1.0145349504e+04    1.0145000000e+04    2.5000000000e-01   -1.7251217676e+01    9.9542414757e-01    9.9921143420e-01
      1624   -1.7259715861e+01    2.1812688312e-01    1.0146398947e+04    1.0146000000e+04    4.3750000000e-01   -1.7251313986e+01    9.9511234295e-01    9.9960575596e-01
      1625   -1.7254606995e+01    2.3322555625e-01    1.0152231028e+04    1.0152000000e+04    4.3750000000e-01   -1.7251904404e+01    9.9550120610e-01    9.9960598897e-01
      1626   -1.7262700075e+01    2.3198125008e-01    1.0156299557e+04    1.0156000000e+04    1.8750000000e-01   -1.7252297801e+01    9.9584611476e-01    9.9911382434e-01
      1627   -1.7260806992e+01    2.1371464006e-01    1.0160478065e+04    1.0160000000e+04    4.3750000000e-01   -1.7252687697e+01    9.9509992678e-01    9.9931102362e-01
      1628   -1.7257183993e+01    2.6640506657e-01    1.0160307666e+04    1.0160000000e+04    1.8750000000e-01   -1.7252689117e+01    9.9550831296e-01    9.9940944882e-01
      1629   -1.7254025272e+01    4.1102596225e-01    1.0159073977e+04    1.0159000000e+04    3.1250000000e-01   -1.7252590866e+01    9.9496060514e-01    9.9872034649e-01
      1630   -1.7253906459e+01    2.2769756571e-01    1.0148059506e+04    1.0148000000e+04    4.3750000000e-01   -1.7251505307e+01    9.9580640693e-01    9.9950729208e-01
      1631   -1.7255884655e+01    2.5859951545e-01    1.0149159322e+04    1.0149000000e+04    3.1250000000e-01   -1.7251599595e+01    9.9515511024e-01    9.9980293625e-01
      1632   -1.7258788943e+01    2.1987501368e-01    1.0154255685e+04    1.0154000000e+04    2.5000000000e-01   -1.7252087812e+01    9.9565799018e-01    9.9960606657e-01
      1633   -1.7257736872e+01    2.1057651724e-01    1.0159277967e+04    1.0159000000e+04    2.5000000000e-01   -1.7252577083e+01    9.9556821001e-01    9.9940939069e-01
      1634   -1.7260381948e+01    2.4942215576e-01    1.0160281466e+04    1.0160000000e+04    3.7500000000e-01   -1.7252674386e+01    9.9543339713e-01    9.9931102362e-01
      1635   -1.7260867975e+01    2.4767936049e-01    1.0159338032e+04    1.0159000000e+04    3.1250000000e-01   -1.7252574144e+01    9.9531269050e-01    9.9940939069e-01
      1636   -1.7262596464e+01    2.1559365483e-01    1.0162426105e+04    1.0162000000e+04    4.3750000000e-01   -1.7252869318e+01    9.9567423732e-01    9.9970478252e-01
      1637   -1.7261904680e+01    2.0529395664e-01    1.0170444797e+04    1.0170000000e+04    4.3750000000e-01   -1.7253656484e+01    9.9530246806e-01    9.9921337266e-01
      1638   -1.7257094595e+01    2.4855561350e-01    1.0171289508e+04    1.0171000000e+04    3.1250000000e-01   -1.7253756160e+01    9.9532805079e-01    9.9950840625e-01
      1639   -1.7259757255e+01    2.3393032333e-01    1.0173229834e+04    1.0173000000e+04    3.1250000000e-01   -1.7253953680e+01    9.9562465459e-01    9.9941020348e-01
      1640   -1.7254419466e+01    2.3239908048e-01    1.0169164500e+04    1.0169000000e+04    2.5000000000e-01   -1.7253558182e+01    9.9532936254e-01    9.9931163340e-01
      1641   -1.7257567352e+01    2.4620068008e-01    1.0168139421e+04    1.0168000000e+04    3.1250000000e-01   -1.7253459347e+01    9.9551836486e-01    9.9931156570e-01
      1642   -1.7257728165e+01    2.4701929794e-01    1.0170205429e+04    1.0170000000e+04    2.5000000000e-01   -1.7253652070e+01    9.9628141162e-01    9.9970501475e-01
      1643   -1.7260343438e+01    2.6478315468e-01    1.0183219332e+04    1.0183000000e+04    4.3750000000e-01   -1.7254927615e+01    9.9585813201e-01    9.9921437690e-01
      1644   -1.7260255977e+01    2.5458360981e-01    1.0189247500e+04    1.0189000000e+04    5.0000000000e-01   -1.7255514857e+01    9.9519718451e-01    9.9882225930e-01
      1645   -1.7260673551e+01    2.7252612046e-01    1.0184265238e+04    1.0184000000e+04    5.0000000000e-01   -1.7255023905e+01    9.9600638649e-01    9.9950903378e-01
      1646   -1.7266829530e+01    3.2934852439e-01    1.0184337945e+04    1.0184000000e+04    3.1250000000e-01   -1.7255023742e+01    9.9500625800e-01    9.9941084053e-01
